type,d,g,t,se_d,se_g,ci_lb_d,ci_ub_d,ci_lb_g,ci_ub_g,p_value,run,model_type,simulation,current_seen_hours,overall_seen_hours,batch_num,language,chronological_age,significant
tone_discrimination,0.0723673835342384,0.0723577152131249,-2.711604991923888,0.0266880318559668,0.0266880318543045,-0.2478215847018171,0.3925563517702938,-0.2478312530129584,0.3925466834392083,0.0067163213833745,run1,cpc,baseline,0.0,0.0,0,english,0.0,significant
tone_discrimination,0.0670431603350598,0.067034203333011,-2.5121064125925097,0.0266880309741444,0.0266880309727176,-0.2531458026111747,0.3872321232812944,-0.2531547596046649,0.387223166270687,0.0120293238588768,run3,cpc,baseline,0.0,0.0,0,english,0.0,significant
tone_discrimination,0.0534822145480192,0.0534750692955746,-2.003977936813764,0.0266880290323745,0.0266880290314666,-0.2667067367500482,0.3736711658460868,-0.2667138819970464,0.3736640205881957,0.0451204458147531,run2,cpc,baseline,0.0,0.0,0,english,0.0,significant
tone_discrimination,0.0523481132479088,0.0523411195120039,-1.96148317471874,0.0266880288897838,0.026688028888914,-0.2678408371947943,0.372537063690612,-0.2678478309254812,0.3725300699494892,0.0498721938494377,run1,cpc,baseline,43.7,43.7,10926,english,0.5,significant
tone_discrimination,0.0496504131797155,0.0496437798579814,-1.8604003855618605,0.0266880285628823,0.0266880285620998,-0.2705385353019916,0.3698393616614226,-0.2705451686190318,0.3698327283349946,0.0628812985998417,run3,cpc,baseline,43.7,43.7,10926,english,0.5,not significant
tone_discrimination,0.0474715977190547,0.0474652554882305,-1.7787601964176265,0.0266880283114811,0.0266880283107658,-0.2727173492545623,0.3676605446926719,-0.2727236914810954,0.3676542024575566,0.0753335233137625,run2,cpc,baseline,43.7,43.7,10926,english,0.5,not significant
tone_discrimination,0.0172740639900463,0.0172717561658659,-0.6472589702522706,0.0266880259886829,0.0266880259885882,-0.3029148690497141,0.3374629970298067,-0.3029171768733263,0.3374606892050582,0.5174910134530388,run1,cpc,baseline,223.9,223.9,55976,english,2.6,not significant
tone_discrimination,0.0240646042358263,0.0240613891918402,-0.9017004317099112,0.0266880263221785,0.0266880263219947,-0.2961243308044869,0.3442535392761396,-0.2961275458473703,0.3442503242310508,0.3672549693359256,run3,cpc,baseline,223.9,223.9,55976,english,2.6,not significant
tone_discrimination,0.0426374022740344,0.0426317058943051,-1.5976229511495164,0.0266880277939676,0.0266880277933905,-0.277551541595155,0.362826346143224,-0.2775572379714227,0.362820649760033,0.1101835385971448,run2,cpc,baseline,223.9,223.9,55976,english,2.6,not significant
tone_discrimination,0.0242064084304532,0.0242031744413509,-0.9070138331795664,0.0266880263303107,0.0266880263301247,-0.2959825266586426,0.344395343519549,-0.2959857606466292,0.3443921095293311,0.3644391254687328,run1,cpc,baseline,652.5,652.5,163125,english,7.5,not significant
tone_discrimination,0.0176612250994483,0.0176588655503368,-0.6617658923719121,0.0266880260047518,0.0266880260046528,-0.302527708036705,0.3378501582356017,-0.3025300675852225,0.3378477986858963,0.508149030183365,run3,cpc,baseline,652.5,652.5,163125,english,7.5,not significant
tone_discrimination,0.0306075797100347,0.0306034905210286,-1.1468656441499174,0.0266880267471611,0.0266880267468637,-0.2895813578796371,0.3507965172997065,-0.2895854470668593,0.3507924281089166,0.2514872156802618,run2,cpc,baseline,652.5,652.5,163125,english,7.5,not significant
tone_discrimination,0.0221530059064774,0.0221500462530497,-0.8300728652667572,0.0266880262172162,0.0266880262170604,-0.2980359285041943,0.3423419403171492,-0.2980388881566876,0.342338980662787,0.4065335199876482,run1,cpc,baseline,783.0,783.0,195750,english,9.0,not significant
tone_discrimination,0.0309572737753363,0.0309531378670163,-1.1599686765770807,0.0266880267727381,0.0266880267724339,-0.2892316639677654,0.3511462115184381,-0.2892357998742607,0.3511420756082933,0.2461119219148534,run3,cpc,baseline,783.0,783.0,195750,english,9.0,not significant
tone_discrimination,0.039555730240714,0.0395504455740152,-1.4821527370706788,0.0266880274930474,0.0266880274925508,-0.2806332118233344,0.3597446723047625,-0.2806384964870538,0.3597393876350844,0.1383572980239275,run2,cpc,baseline,783.0,783.0,195750,english,9.0,not significant
tone_discrimination,0.0217247230220157,0.0217218205874103,-0.8140251107294891,0.0266880261948906,0.0266880261947407,-0.2984642112547302,0.3419136572987618,-0.298467113688437,0.3419107548632576,0.4156658391526345,run1,cpc,baseline,913.5,913.5,228375,english,10.5,not significant
tone_discrimination,0.0261882638877671,0.0261847651217167,-0.9812739333638107,0.0266880264489657,0.026688026448748,-0.2940006719131086,0.346377199688643,-0.2940041706778532,0.3463737009212867,0.3265009634530111,run3,cpc,baseline,913.5,913.5,228375,english,10.5,not significant
tone_discrimination,0.016439742119292,0.0164375457609594,-0.6159969397749876,0.0266880259552657,0.0266880259551799,-0.303749190720007,0.3366286749585911,-0.303751387077825,0.3366264785997439,0.5379222978580086,run2,cpc,baseline,913.5,913.5,228375,english,10.5,not significant
tone_discrimination,0.0152628195304023,0.0152607804095566,-0.5718976645036721,0.0266880259109383,0.0266880259108644,-0.3049261130429886,0.3354517521037934,-0.3049281521633909,0.3354497129825041,0.5674147091853783,run1,cpc,baseline,1044.0,1044.0,261000,english,12.0,not significant
tone_discrimination,0.0221800652862385,0.0221771020176632,-0.8310867799014342,0.0266880262186414,0.0266880262184852,-0.2980088691329826,0.3423689997054597,-0.2980118324006211,0.3423660364359476,0.4059608716971528,run3,cpc,baseline,1044.0,1044.0,261000,english,12.0,not significant
tone_discrimination,0.0286738230161622,0.0286699921780839,-1.0744078040541798,0.0266880266109697,0.0266880266107087,-0.2915151137565331,0.3488627597888577,-0.2915189445930459,0.3488589289492138,0.282687521517392,run2,cpc,baseline,1044.0,1044.0,261000,english,12.0,not significant
tone_discrimination,0.0451781938135278,0.045172157982691,-1.6928263796204164,0.0266880280590433,0.0266880280583955,-0.2750107516457815,0.3653671392728371,-0.2750167874727318,0.3653611034381139,0.0905450137574061,run1,cpc,baseline,1566.0,1566.0,391501,english,18.0,not significant
tone_discrimination,0.0235120458421098,0.0235089046202204,-0.8809960753333643,0.0266880262909464,0.026688026290771,-0.2966768890108501,0.3437009806950698,-0.2966800302316869,0.3436978394721278,0.3783589094271528,run3,cpc,baseline,1566.0,1566.0,391501,english,18.0,not significant
tone_discrimination,0.0293078767689851,0.0293039612209865,-1.0981657905577134,0.026688026654646,0.0266880266543734,-0.2908810602657133,0.3494968138036835,-0.2908849758120763,0.3494928982540494,0.2721808585261575,run2,cpc,baseline,1566.0,1566.0,391501,english,18.0,not significant
